id,source_id,damage_gra,damage_class,damage_percent,damage_pct_0m,damage_pct_10m,damage_pct_20m,unknown_pct,source_confidence,source_provider,centroid_lat,centroid_lon,google_maps_url
msft_catia_00001,20,Damaged,external-predicted-damaged,45.1,0.450746,0.375129,0.195625,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.559730392756398,-67.08711653048488,"https://www.google.com/maps/search/?api=1&query=10.559730392756398,-67.08711653048488"
msft_catia_00002,21,Damaged,external-predicted-damaged,53.5,0.535388,0.287601,0.128329,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.559781552649468,-67.08727955007049,"https://www.google.com/maps/search/?api=1&query=10.559781552649468,-67.08727955007049"
msft_catia_00003,101,Damaged,external-predicted-damaged,52.8,0.52819,0.311622,0.160072,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.56393962292847,-67.0727937529773,"https://www.google.com/maps/search/?api=1&query=10.56393962292847,-67.0727937529773"
msft_catia_00004,199,Damaged,external-predicted-damaged,11.1,0.042017,0.111186,0.035127,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.57470972757428,-67.0673903754716,"https://www.google.com/maps/search/?api=1&query=10.57470972757428,-67.0673903754716"
msft_catia_00005,291,Damaged,external-predicted-damaged,40.2,0.402256,0.202266,0.07593,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.561919376458174,-67.08197744620242,"https://www.google.com/maps/search/?api=1&query=10.561919376458174,-67.08197744620242"
msft_catia_00006,369,Damaged,external-predicted-damaged,14.8,0.145669,0.147538,0.105986,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.562734396560517,-67.08193051833027,"https://www.google.com/maps/search/?api=1&query=10.562734396560517,-67.08193051833027"
msft_catia_00007,370,Damaged,external-predicted-damaged,100.0,1.0,0.513764,0.221022,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.562759136434652,-67.08211754640253,"https://www.google.com/maps/search/?api=1&query=10.562759136434652,-67.08211754640253"
msft_catia_00008,397,Damaged,external-predicted-damaged,55.5,0.554839,0.390209,0.314532,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.563028316544445,-67.08199100694011,"https://www.google.com/maps/search/?api=1&query=10.563028316544445,-67.08199100694011"
msft_catia_00009,638,Damaged,external-predicted-damaged,20.2,0.202454,0.061852,0.020164,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.565137741232753,-67.07541458657916,"https://www.google.com/maps/search/?api=1&query=10.565137741232753,-67.07541458657916"
msft_catia_00010,642,Damaged,external-predicted-damaged,18.8,0.036496,0.188029,0.157016,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.565102599175932,-67.07840961828221,"https://www.google.com/maps/search/?api=1&query=10.565102599175932,-67.07840961828221"
msft_catia_00011,643,Damaged,external-predicted-damaged,6.1,0.011765,0.061449,0.036314,0.694118,external-model-prediction,Microsoft AI for Good Lab via HDX,10.56512991944356,-67.07802257937034,"https://www.google.com/maps/search/?api=1&query=10.56512991944356,-67.07802257937034"
msft_catia_00012,656,Damaged,external-predicted-damaged,22.6,0.22611,0.198711,0.093548,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.565298829946013,-67.0752281386356,"https://www.google.com/maps/search/?api=1&query=10.565298829946013,-67.0752281386356"
msft_catia_00013,660,Damaged,external-predicted-damaged,11.2,0.112208,0.02669,0.063604,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.565172129808976,-67.07541192375346,"https://www.google.com/maps/search/?api=1&query=10.565172129808976,-67.07541192375346"
msft_catia_00014,669,Damaged,external-predicted-damaged,14.1,0.140977,0.054579,0.02298,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.565382772344849,-67.07590669396308,"https://www.google.com/maps/search/?api=1&query=10.565382772344849,-67.07590669396308"
msft_catia_00015,670,Damaged,external-predicted-damaged,51.4,0.513514,0.227409,0.113987,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.565296561442892,-67.07512830748117,"https://www.google.com/maps/search/?api=1&query=10.565296561442892,-67.07512830748117"
msft_catia_00016,675,Damaged,external-predicted-damaged,18.2,0.105485,0.181689,0.104607,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.565384961344423,-67.07528292711606,"https://www.google.com/maps/search/?api=1&query=10.565384961344423,-67.07528292711606"
msft_catia_00017,678,Damaged,external-predicted-damaged,12.2,0.115774,0.121866,0.056072,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.565388723705555,-67.07508096767653,"https://www.google.com/maps/search/?api=1&query=10.565388723705555,-67.07508096767653"
msft_catia_00018,679,Damaged,external-predicted-damaged,22.0,0.220421,0.146059,0.08116,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.565440161361744,-67.0752646272053,"https://www.google.com/maps/search/?api=1&query=10.565440161361744,-67.0752646272053"
msft_catia_00019,680,Damaged,external-predicted-damaged,16.7,0.041667,0.166746,0.092871,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.565474721396729,-67.07521798735834,"https://www.google.com/maps/search/?api=1&query=10.565474721396729,-67.07521798735834"
msft_catia_00020,700,Damaged,external-predicted-damaged,2.2,0.011696,0.021877,0.007741,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.565414081126196,-67.07560464624785,"https://www.google.com/maps/search/?api=1&query=10.565414081126196,-67.07560464624785"
msft_catia_00021,704,Damaged,external-predicted-damaged,0.6,0.00565,0.000308,0.004852,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.565583201310888,-67.07535672705117,"https://www.google.com/maps/search/?api=1&query=10.565583201310888,-67.07535672705117"
msft_catia_00022,717,Damaged,external-predicted-damaged,38.5,0.384615,0.355317,0.256656,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.565908500109831,-67.07714866232944,"https://www.google.com/maps/search/?api=1&query=10.565908500109831,-67.07714866232944"
msft_catia_00023,729,Damaged,external-predicted-damaged,35.2,0.21137,0.352054,0.17961,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.566009161790848,-67.07471088913367,"https://www.google.com/maps/search/?api=1&query=10.566009161790848,-67.07471088913367"
msft_catia_00024,745,Damaged,external-predicted-damaged,74.3,0.743103,0.276736,0.162716,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.565960122351356,-67.07388817137179,"https://www.google.com/maps/search/?api=1&query=10.565960122351356,-67.07388817137179"
msft_catia_00025,750,Damaged,external-predicted-damaged,35.0,0.229333,0.350012,0.232841,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.565963120002303,-67.0773123619155,"https://www.google.com/maps/search/?api=1&query=10.565963120002303,-67.0773123619155"
msft_catia_00026,769,Damaged,external-predicted-damaged,46.6,0.466019,0.256998,0.168004,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.566276102163972,-67.07420085072967,"https://www.google.com/maps/search/?api=1&query=10.566276102163972,-67.07420085072967"
msft_catia_00027,796,Damaged,external-predicted-damaged,47.4,0.474026,0.468576,0.273089,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.565018358948196,-67.07873133733463,"https://www.google.com/maps/search/?api=1&query=10.565018358948196,-67.07873133733463"
msft_catia_00028,798,Damaged,external-predicted-damaged,56.1,0.561404,0.374365,0.254048,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.565122099099105,-67.07852417797943,"https://www.google.com/maps/search/?api=1&query=10.565122099099105,-67.07852417797943"
msft_catia_00029,947,Damaged,external-predicted-damaged,20.6,0.045283,0.205866,0.083412,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.56633702386446,-67.07173253759056,"https://www.google.com/maps/search/?api=1&query=10.56633702386446,-67.07173253759056"
msft_catia_00030,948,Damaged,external-predicted-damaged,39.2,0.391892,0.208411,0.082052,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.56636300383382,-67.07178039747659,"https://www.google.com/maps/search/?api=1&query=10.56636300383382,-67.07178039747659"
msft_catia_00031,949,Damaged,external-predicted-damaged,13.0,0.058745,0.13041,0.066432,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.566399263768393,-67.07188017722642,"https://www.google.com/maps/search/?api=1&query=10.566399263768393,-67.07188017722642"
msft_catia_00032,1028,Damaged,external-predicted-damaged,20.9,0.073171,0.208847,0.107792,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.567127514011636,-67.05710575854937,"https://www.google.com/maps/search/?api=1&query=10.567127514011636,-67.05710575854937"
msft_catia_00033,1043,Damaged,external-predicted-damaged,9.4,0.008368,0.093607,0.071573,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.567328894020907,-67.05711757865886,"https://www.google.com/maps/search/?api=1&query=10.567328894020907,-67.05711757865886"
msft_catia_00034,1044,Damaged,external-predicted-damaged,30.3,0.191136,0.302782,0.213061,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.567438494197837,-67.05687527940552,"https://www.google.com/maps/search/?api=1&query=10.567438494197837,-67.05687527940552"
msft_catia_00035,1047,Damaged,external-predicted-damaged,47.1,0.324468,0.470817,0.244036,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.567510194108264,-67.05701387907327,"https://www.google.com/maps/search/?api=1&query=10.567510194108264,-67.05701387907327"
msft_catia_00036,1048,Damaged,external-predicted-damaged,100.0,1.0,0.563867,0.268611,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.567512714155434,-67.05694593926273,"https://www.google.com/maps/search/?api=1&query=10.567512714155434,-67.05694593926273"
msft_catia_00037,1050,Damaged,external-predicted-damaged,100.0,1.0,0.447599,0.293817,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.56752005421018,-67.05686763948418,"https://www.google.com/maps/search/?api=1&query=10.56752005421018,-67.05686763948418"
msft_catia_00038,1052,Damaged,external-predicted-damaged,100.0,1.0,0.510755,0.277855,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.567542534132375,-67.05698303918129,"https://www.google.com/maps/search/?api=1&query=10.567542534132375,-67.05698303918129"
msft_catia_00039,1054,Damaged,external-predicted-damaged,95.7,0.956818,0.435,0.234786,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.567555654177271,-67.05691971936547,"https://www.google.com/maps/search/?api=1&query=10.567555654177271,-67.05691971936547"
msft_catia_00040,1056,Damaged,external-predicted-damaged,41.9,0.174699,0.418662,0.221449,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.56759921422509,-67.05685597957229,"https://www.google.com/maps/search/?api=1&query=10.56759921422509,-67.05685597957229"
msft_catia_00041,1058,Damaged,external-predicted-damaged,30.9,0.309091,0.171239,0.145703,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.567686594330464,-67.05671446002489,"https://www.google.com/maps/search/?api=1&query=10.567686594330464,-67.05671446002489"
msft_catia_00042,1059,Damaged,external-predicted-damaged,73.3,0.733083,0.21493,0.19285,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.567683274255009,-67.05682321972212,"https://www.google.com/maps/search/?api=1&query=10.567683274255009,-67.05682321972212"
msft_catia_00043,1091,Damaged,external-predicted-damaged,48.9,0.48855,0.246689,0.203838,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.565027392773265,-67.05863525284316,"https://www.google.com/maps/search/?api=1&query=10.565027392773265,-67.05863525284316"
msft_catia_00044,1187,Damaged,external-predicted-damaged,100.0,1.0,0.714652,0.379025,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.576291289010145,-67.06550400179933,"https://www.google.com/maps/search/?api=1&query=10.576291289010145,-67.06550400179933"
msft_catia_00045,1188,Damaged,external-predicted-damaged,99.9,0.998857,0.606474,0.274471,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.576366448993635,-67.06553740175988,"https://www.google.com/maps/search/?api=1&query=10.576366448993635,-67.06553740175988"
msft_catia_00046,1192,Damaged,external-predicted-damaged,20.7,0.162921,0.200305,0.207151,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.576508808953577,-67.06561342164989,"https://www.google.com/maps/search/?api=1&query=10.576508808953577,-67.06561342164989"
msft_catia_00047,1216,Damaged,external-predicted-damaged,19.1,0.037267,0.190883,0.105675,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.577222969092855,-67.06550092246354,"https://www.google.com/maps/search/?api=1&query=10.577222969092855,-67.06550092246354"
msft_catia_00048,1260,Damaged,external-predicted-damaged,4.7,0.025362,0.040646,0.047129,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.567956515561388,-67.05496782504034,"https://www.google.com/maps/search/?api=1&query=10.567956515561388,-67.05496782504034"
msft_catia_00049,1285,Damaged,external-predicted-damaged,22.1,0.031088,0.221346,0.153642,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.568212754589283,-67.05640592124868,"https://www.google.com/maps/search/?api=1&query=10.568212754589283,-67.05640592124868"
msft_catia_00050,1306,Damaged,external-predicted-damaged,91.3,0.912913,0.262577,0.098269,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.568424155390838,-67.05527302452758,"https://www.google.com/maps/search/?api=1&query=10.568424155390838,-67.05527302452758"
msft_catia_00051,1310,Damaged,external-predicted-damaged,17.9,0.0131,0.167467,0.178845,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.568212834422507,-67.05664722058214,"https://www.google.com/maps/search/?api=1&query=10.568212834422507,-67.05664722058214"
msft_catia_00052,1314,Damaged,external-predicted-damaged,28.2,0.282016,0.139927,0.118159,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.56835377161292,-67.05659607796578,"https://www.google.com/maps/search/?api=1&query=10.56835377161292,-67.05659607796578"
msft_catia_00053,1316,Damaged,external-predicted-damaged,22.5,0.225352,0.18004,0.065011,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.568447474487908,-67.05658200092796,"https://www.google.com/maps/search/?api=1&query=10.568447474487908,-67.05658200092796"
msft_catia_00054,1323,Damaged,external-predicted-damaged,6.0,0.012048,0.059801,0.02394,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.568378415968283,-67.05443238681752,"https://www.google.com/maps/search/?api=1&query=10.568378415968283,-67.05443238681752"
msft_catia_00055,1327,Damaged,external-predicted-damaged,89.9,0.89899,0.106465,0.033395,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.568417216023027,-67.05435810705015,"https://www.google.com/maps/search/?api=1&query=10.568417216023027,-67.05435810705015"
msft_catia_00056,1348,Damaged,external-predicted-damaged,13.1,0.111554,0.130959,0.062612,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.568479154470234,-67.05661154086872,"https://www.google.com/maps/search/?api=1&query=10.568479154470234,-67.05661154086872"
msft_catia_00057,1350,Damaged,external-predicted-damaged,5.6,0.018349,0.056162,0.05343,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.568494394387205,-67.05673358054234,"https://www.google.com/maps/search/?api=1&query=10.568494394387205,-67.05673358054234"
msft_catia_00058,1435,Damaged,external-predicted-damaged,5.2,0.012146,0.014444,0.052327,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.569960776344416,-67.05408686889027,"https://www.google.com/maps/search/?api=1&query=10.569960776344416,-67.05408686889027"
msft_catia_00059,1440,Damaged,external-predicted-damaged,26.7,0.266667,0.103896,0.111205,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.570144756316981,-67.05414956884704,"https://www.google.com/maps/search/?api=1&query=10.570144756316981,-67.05414956884704"
msft_catia_00060,1441,Damaged,external-predicted-damaged,21.5,0.022388,0.14425,0.215095,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.570142216254608,-67.05423940859703,"https://www.google.com/maps/search/?api=1&query=10.570142216254608,-67.05423940859703"
msft_catia_00061,1448,Damaged,external-predicted-damaged,23.3,0.020906,0.209534,0.232808,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.570261516121827,-67.05444628810972,"https://www.google.com/maps/search/?api=1&query=10.570261516121827,-67.05444628810972"
msft_catia_00062,1449,Damaged,external-predicted-damaged,30.4,0.303519,0.202781,0.241231,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.570249049511908,-67.05436269499855,"https://www.google.com/maps/search/?api=1&query=10.570249049511908,-67.05436269499855"
msft_catia_00063,1451,Damaged,external-predicted-damaged,25.0,0.110448,0.20121,0.250445,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.570301096224568,-67.05430272853434,"https://www.google.com/maps/search/?api=1&query=10.570301096224568,-67.05430272853434"
msft_catia_00064,1452,Damaged,external-predicted-damaged,28.2,0.282209,0.249437,0.142194,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.570390156336849,-67.05415158901488,"https://www.google.com/maps/search/?api=1&query=10.570390156336849,-67.05415158901488"
msft_catia_00065,1455,Damaged,external-predicted-damaged,44.1,0.441489,0.375682,0.22892,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.570410296179533,-67.05438150839385,"https://www.google.com/maps/search/?api=1&query=10.570410296179533,-67.05438150839385"
msft_catia_00066,1457,Damaged,external-predicted-damaged,45.7,0.456811,0.198053,0.129069,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.570473396112641,-67.05448610814942,"https://www.google.com/maps/search/?api=1&query=10.570473396112641,-67.05448610814942"
msft_catia_00067,1458,Damaged,external-predicted-damaged,25.3,0.0625,0.252765,0.156087,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.57050521678157,-67.05352327083226,"https://www.google.com/maps/search/?api=1&query=10.57050521678157,-67.05352327083226"
msft_catia_00068,1461,Damaged,external-predicted-damaged,52.7,0.527174,0.230932,0.124465,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.57053285632251,-67.05419018900906,"https://www.google.com/maps/search/?api=1&query=10.57053285632251,-67.05419018900906"
msft_catia_00069,1469,Damaged,external-predicted-damaged,27.5,0.008032,0.274731,0.152427,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.570682036783927,-67.05354201090547,"https://www.google.com/maps/search/?api=1&query=10.570682036783927,-67.05354201090547"
msft_catia_00070,1482,Damaged,external-predicted-damaged,17.6,0.090439,0.175714,0.1117,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.570925274204674,-67.05317093210276,"https://www.google.com/maps/search/?api=1&query=10.570925274204674,-67.05317093210276"
msft_catia_00071,1483,Damaged,external-predicted-damaged,42.9,0.429134,0.123633,0.063354,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.570983057104645,-67.05311629229459,"https://www.google.com/maps/search/?api=1&query=10.570983057104645,-67.05311629229459"
msft_catia_00072,1505,Damaged,external-predicted-damaged,10.9,0.108863,0.031623,0.013027,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.572562477180416,-67.05320461316718,"https://www.google.com/maps/search/?api=1&query=10.572562477180416,-67.05320461316718"
msft_catia_00073,1507,Damaged,external-predicted-damaged,19.0,0.101187,0.184564,0.189936,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.574209228115341,-67.05282053539308,"https://www.google.com/maps/search/?api=1&query=10.574209228115341,-67.05282053539308"
msft_catia_00074,1521,Damaged,external-predicted-damaged,100.0,1.0,0.992285,0.662757,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.574560577863124,-67.05246861661429,"https://www.google.com/maps/search/?api=1&query=10.574560577863124,-67.05246861661429"
msft_catia_00075,1522,Damaged,external-predicted-damaged,75.5,0.754545,0.590283,0.505187,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.574565077782106,-67.05258619629247,"https://www.google.com/maps/search/?api=1&query=10.574565077782106,-67.05258619629247"
msft_catia_00076,1523,Damaged,external-predicted-damaged,100.0,1.0,0.866367,0.650771,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.574574137836452,-67.0525088365127,"https://www.google.com/maps/search/?api=1&query=10.574574137836452,-67.0525088365127"
msft_catia_00077,1524,Damaged,external-predicted-damaged,43.0,0.43035,0.401594,0.336475,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.57460726220452,-67.05262330288639,"https://www.google.com/maps/search/?api=1&query=10.57460726220452,-67.05262330288639"
msft_catia_00078,1531,Damaged,external-predicted-damaged,59.6,0.300283,0.595734,0.446636,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.574759097833878,-67.05253571656922,"https://www.google.com/maps/search/?api=1&query=10.574759097833878,-67.05253571656922"
msft_catia_00079,1536,Damaged,external-predicted-damaged,48.6,0.486322,0.282507,0.293523,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.574847157910721,-67.0524357569078,"https://www.google.com/maps/search/?api=1&query=10.574847157910721,-67.0524357569078"
msft_catia_00080,1537,Damaged,external-predicted-damaged,22.9,0.131034,0.183436,0.228505,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.57488253787867,-67.05248647679262,"https://www.google.com/maps/search/?api=1&query=10.57488253787867,-67.05248647679262"
msft_catia_00081,1541,Damaged,external-predicted-damaged,5.9,0.001559,0.000288,0.059146,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.574969010073492,-67.0526603363732,"https://www.google.com/maps/search/?api=1&query=10.574969010073492,-67.0526603363732"
msft_catia_00082,1542,Damaged,external-predicted-damaged,15.9,0.069652,0.065562,0.159013,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.57499155797416,-67.0523622172132,"https://www.google.com/maps/search/?api=1&query=10.57499155797416,-67.0523622172132"
msft_catia_00083,1548,Damaged,external-predicted-damaged,22.5,0.095238,0.225195,0.174245,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.575074260916711,-67.05224922329833,"https://www.google.com/maps/search/?api=1&query=10.575074260916711,-67.05224922329833"
msft_catia_00084,1570,Damaged,external-predicted-damaged,27.1,0.271429,0.090998,0.029148,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.566598913315257,-67.0580474755752,"https://www.google.com/maps/search/?api=1&query=10.566598913315257,-67.0580474755752"
msft_catia_00085,1635,Damaged,external-predicted-damaged,28.2,0.026101,0.221756,0.282468,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.584324613717005,-67.05968836354512,"https://www.google.com/maps/search/?api=1&query=10.584324613717005,-67.05968836354512"
msft_catia_00086,1673,Damaged,external-predicted-damaged,7.9,0.077764,0.079227,0.038083,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.57558696172333,-67.05114875527451,"https://www.google.com/maps/search/?api=1&query=10.57558696172333,-67.05114875527451"
msft_catia_00087,1680,Damaged,external-predicted-damaged,3.1,0.005329,0.011616,0.031034,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.575684851693675,-67.05189133900528,"https://www.google.com/maps/search/?api=1&query=10.575684851693675,-67.05189133900528"
msft_catia_00088,1681,Damaged,external-predicted-damaged,18.2,0.011962,0.153719,0.182486,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.575757318611789,-67.05153735432081,"https://www.google.com/maps/search/?api=1&query=10.575757318611789,-67.05153735432081"
msft_catia_00089,1685,Damaged,external-predicted-damaged,85.4,0.853868,0.315918,0.191015,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.575812032843304,-67.05162245412427,"https://www.google.com/maps/search/?api=1&query=10.575812032843304,-67.05162245412427"
msft_catia_00090,1687,Damaged,external-predicted-damaged,4.6,0.007472,0.014741,0.045949,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.575838299069584,-67.05088662189132,"https://www.google.com/maps/search/?api=1&query=10.575838299069584,-67.05088662189132"
msft_catia_00091,1706,Damaged,external-predicted-damaged,34.6,0.345515,0.056147,0.038365,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.578622518194637,-67.05249851940457,"https://www.google.com/maps/search/?api=1&query=10.578622518194637,-67.05249851940457"
msft_catia_00092,1711,Damaged,external-predicted-damaged,45.4,0.454294,0.170824,0.19933,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.57887255790138,-67.05295339832357,"https://www.google.com/maps/search/?api=1&query=10.57887255790138,-67.05295339832357"
msft_catia_00093,1726,Damaged,external-predicted-damaged,53.0,0.530035,0.21204,0.128588,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.57992453239764,-67.05278105382989,"https://www.google.com/maps/search/?api=1&query=10.57992453239764,-67.05278105382989"
msft_catia_00094,1728,Damaged,external-predicted-damaged,12.9,0.005249,0.12871,0.093577,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.580012358257173,-67.05258228015602,"https://www.google.com/maps/search/?api=1&query=10.580012358257173,-67.05258228015602"
msft_catia_00095,1731,Damaged,external-predicted-damaged,63.2,0.631579,0.35972,0.158531,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.580141058211998,-67.05266364002205,"https://www.google.com/maps/search/?api=1&query=10.580141058211998,-67.05266364002205"
msft_catia_00096,1732,Damaged,external-predicted-damaged,18.8,0.153061,0.187632,0.134496,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.580190678249371,-67.05261588018922,"https://www.google.com/maps/search/?api=1&query=10.580190678249371,-67.05261588018922"
msft_catia_00097,1733,Damaged,external-predicted-damaged,64.7,0.646976,0.167547,0.101723,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.580209589609453,-67.0527171684939,"https://www.google.com/maps/search/?api=1&query=10.580209589609453,-67.0527171684939"
msft_catia_00098,1744,Damaged,external-predicted-damaged,33.3,0.215339,0.332992,0.307067,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.580519658058767,-67.05293237954658,"https://www.google.com/maps/search/?api=1&query=10.580519658058767,-67.05293237954658"
msft_catia_00099,1766,Damaged,external-predicted-damaged,5.7,0.056522,0.020799,0.007626,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.579066109425243,-67.0652499244549,"https://www.google.com/maps/search/?api=1&query=10.579066109425243,-67.0652499244549"
msft_catia_00100,1771,Damaged,external-predicted-damaged,12.7,0.02924,0.127412,0.102135,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.580022589688657,-67.0649877458533,"https://www.google.com/maps/search/?api=1&query=10.580022589688657,-67.0649877458533"
msft_catia_00101,1772,Damaged,external-predicted-damaged,21.3,0.005525,0.212573,0.167743,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.580174449635312,-67.06508422569337,"https://www.google.com/maps/search/?api=1&query=10.580174449635312,-67.06508422569337"
msft_catia_00102,1798,Damaged,external-predicted-damaged,47.5,0.475043,0.162002,0.083199,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.580062609209007,-67.06568888394224,"https://www.google.com/maps/search/?api=1&query=10.580062609209007,-67.06568888394224"
msft_catia_00103,1799,Damaged,external-predicted-damaged,27.4,0.273585,0.185079,0.095907,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.580153449238363,-67.06565768409247,"https://www.google.com/maps/search/?api=1&query=10.580153449238363,-67.06565768409247"
msft_catia_00104,1821,Damaged,external-predicted-damaged,79.8,0.797566,0.375112,0.217952,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.580879589138922,-67.06589320395207,"https://www.google.com/maps/search/?api=1&query=10.580879589138922,-67.06589320395207"
msft_catia_00105,1822,Damaged,external-predicted-damaged,25.7,0.089862,0.257136,0.23851,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.580867329634746,-67.06517204593821,"https://www.google.com/maps/search/?api=1&query=10.580867329634746,-67.06517204593821"
